GO:0003684	1.79686279829721e-21	9.99948979591837
GO:0019079	1.7392521997909e-09	7.93292857142857
GO:0006310	4.14321924739113e-07	2.92186926605505
GO:0050660	4.14321924739113e-07	3.65848
GO:0004520	5.16516492581272e-07	7.58294642857143
GO:0051879	1.33167466347977e-06	13.066
GO:0016877	3.95921272688938e-06	11.8781818181818
GO:0050151	4.67494215446396e-06	9.7995
GO:0005544	4.67494215446396e-06	6.24477941176471
GO:0003724	4.67494215446396e-06	3.09570261437908
GO:0007031	4.81562724360117e-06	7.48572916666667
GO:0016614	9.00183426240513e-06	2.86049435028249
GO:0002949	1.97580765932763e-05	3.23950413223141
GO:0070525	1.97580765932763e-05	3.23950413223141
GO:0003678	2.02163694628107e-05	2.9795777027027
GO:0140097	2.5451785514131e-05	2.10342803030303
GO:0005777	3.75707254878762e-05	5.44416666666667
GO:0042579	3.75707254878762e-05	5.44416666666667
GO:0008202	3.75707254878762e-05	3.60834302325581
GO:0008942	3.75707254878762e-05	10.3934090909091
GO:0016661	3.75707254878762e-05	10.3934090909091
GO:0046857	3.75707254878762e-05	10.3934090909091
GO:0098809	3.75707254878762e-05	10.3934090909091
GO:0008094	5.50313506251398e-05	2.77344339622642
GO:0009378	6.05573464925387e-05	3.62944444444444
GO:0005506	8.83479214899148e-05	2.41691704035874
GO:0070647	0.000102329993334285	2.79666095890411
GO:0030117	0.000107041651958454	2.65649096385542
GO:0048475	0.000107041651958454	2.65649096385542
GO:0004864	0.00012666757353296	8.79442307692308
GO:0019212	0.00012666757353296	8.79442307692308
GO:0005507	0.00012666757353296	4.78024390243902
GO:0010563	0.000209068878159626	8.16625
GO:0031400	0.000209068878159626	8.16625
GO:0045936	0.000209068878159626	8.16625
GO:0006547	0.000209068878159626	6.87684210526316
GO:0016571	0.000209068878159626	6.87684210526316
GO:0031072	0.000209068878159626	6.87684210526316
GO:0052803	0.000209068878159626	6.87684210526316
GO:0099081	0.000213639054424722	4.1631862745098
GO:0099512	0.000213639054424722	4.1631862745098
GO:0072528	0.000215815833243871	9.7995
GO:0051537	0.000303463741679163	7.62183333333333
GO:0006479	0.000303463741679163	5.10390625
GO:0008213	0.000303463741679163	5.10390625
GO:0009072	0.000402667810246697	4.94924242424242
GO:0005874	0.000418300857699357	6.22190476190476
GO:0051346	0.000475328425983194	7.14546875
GO:0016836	0.000506278328344479	4.80367647058824
GO:0016579	0.000545859519213332	3.22617283950617
GO:0070646	0.000545859519213332	3.22617283950617
GO:0003854	0.000556005266480822	3.99979591836735
GO:0016229	0.000556005266480822	3.99979591836735
GO:0033764	0.000556005266480822	3.99979591836735
GO:0071949	0.000578716940373768	3.51776923076923
GO:0006631	0.000681201129314519	3.4644696969697
GO:0004497	0.000682495665564393	2.32093421052632
GO:0016835	0.000741109106987625	4.53680555555556
GO:0004519	0.00089535579738323	2.59835227272727
GO:0018022	0.00093344350871224	6.35152777777778
GO:0034968	0.00093344350871224	6.35152777777778
GO:0016620	0.00105069687730452	3.99238888888889
GO:0051259	0.00105069687730452	2.55957089552239
GO:0099513	0.00129282479207281	5.2264
GO:0006694	0.00129282479207281	3.62944444444444
GO:0016778	0.00158680883831808	6.99964285714286
GO:0030111	0.0018302647366759	5.716375
GO:0030178	0.0018302647366759	5.716375
GO:0008061	0.00190741598494176	2.06740506329114
GO:0016705	0.00190741598494176	2.09576327433628
GO:0004843	0.0019133490577935	2.8404347826087
