TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0006310	"DNA recombination"	-9.199379226026265	5.697388903585554	1.6570433606239807	0.5127510895195574	0.55755903	null
GO:0006313	"DNA transposition"	-16.062328090507677	5.081379716630826	0.40116400359333954	0.5137119507794432	0	null
GO:0032196	"transposition"	-16.062328090507677	5.140319451670128	0.4594752776961755	0.9808177847568105	0.00896693	null
